longitude,latitude,api_timestamp,collection_time,taxi_status_from_api,region,available_for_hire_taxis
103.83,1.3,2026-06-22T21:00:00+08:00,2026-06-22T21:00:00,available_for_hire_region_count_synthetic,Central,851
103.95,1.35,2026-06-22T21:00:00+08:00,2026-06-22T21:00:00,available_for_hire_region_count_synthetic,East,737
103.82,1.42,2026-06-22T21:00:00+08:00,2026-06-22T21:00:00,available_for_hire_region_count_synthetic,North,337
103.88,1.37,2026-06-22T21:00:00+08:00,2026-06-22T21:00:00,available_for_hire_region_count_synthetic,Northeast,371
103.76,1.28,2026-06-22T21:00:00+08:00,2026-06-22T21:00:00,available_for_hire_region_count_synthetic,Other,168
103.7,1.35,2026-06-22T21:00:00+08:00,2026-06-22T21:00:00,available_for_hire_region_count_synthetic,West,266
103.83,1.3,2026-06-22T21:05:00+08:00,2026-06-22T21:05:00,available_for_hire_region_count_synthetic,Central,859
103.95,1.35,2026-06-22T21:05:00+08:00,2026-06-22T21:05:00,available_for_hire_region_count_synthetic,East,734
103.82,1.42,2026-06-22T21:05:00+08:00,2026-06-22T21:05:00,available_for_hire_region_count_synthetic,North,327
103.88,1.37,2026-06-22T21:05:00+08:00,2026-06-22T21:05:00,available_for_hire_region_count_synthetic,Northeast,379
103.76,1.28,2026-06-22T21:05:00+08:00,2026-06-22T21:05:00,available_for_hire_region_count_synthetic,Other,154
103.7,1.35,2026-06-22T21:05:00+08:00,2026-06-22T21:05:00,available_for_hire_region_count_synthetic,West,258
103.83,1.3,2026-06-22T21:10:00+08:00,2026-06-22T21:10:00,available_for_hire_region_count_synthetic,Central,855
103.95,1.35,2026-06-22T21:10:00+08:00,2026-06-22T21:10:00,available_for_hire_region_count_synthetic,East,726
103.82,1.42,2026-06-22T21:10:00+08:00,2026-06-22T21:10:00,available_for_hire_region_count_synthetic,North,305
103.88,1.37,2026-06-22T21:10:00+08:00,2026-06-22T21:10:00,available_for_hire_region_count_synthetic,Northeast,395
103.76,1.28,2026-06-22T21:10:00+08:00,2026-06-22T21:10:00,available_for_hire_region_count_synthetic,Other,159
103.7,1.35,2026-06-22T21:10:00+08:00,2026-06-22T21:10:00,available_for_hire_region_count_synthetic,West,252
103.83,1.3,2026-06-22T21:15:00+08:00,2026-06-22T21:15:00,available_for_hire_region_count_synthetic,Central,751
103.95,1.35,2026-06-22T21:15:00+08:00,2026-06-22T21:15:00,available_for_hire_region_count_synthetic,East,738
103.82,1.42,2026-06-22T21:15:00+08:00,2026-06-22T21:15:00,available_for_hire_region_count_synthetic,North,319
103.88,1.37,2026-06-22T21:15:00+08:00,2026-06-22T21:15:00,available_for_hire_region_count_synthetic,Northeast,359
103.76,1.28,2026-06-22T21:15:00+08:00,2026-06-22T21:15:00,available_for_hire_region_count_synthetic,Other,153
103.7,1.35,2026-06-22T21:15:00+08:00,2026-06-22T21:15:00,available_for_hire_region_count_synthetic,West,234
103.83,1.3,2026-06-22T21:20:00+08:00,2026-06-22T21:20:00,available_for_hire_region_count_synthetic,Central,738
103.95,1.35,2026-06-22T21:20:00+08:00,2026-06-22T21:20:00,available_for_hire_region_count_synthetic,East,765
103.82,1.42,2026-06-22T21:20:00+08:00,2026-06-22T21:20:00,available_for_hire_region_count_synthetic,North,345
103.88,1.37,2026-06-22T21:20:00+08:00,2026-06-22T21:20:00,available_for_hire_region_count_synthetic,Northeast,357
103.76,1.28,2026-06-22T21:20:00+08:00,2026-06-22T21:20:00,available_for_hire_region_count_synthetic,Other,176
103.7,1.35,2026-06-22T21:20:00+08:00,2026-06-22T21:20:00,available_for_hire_region_count_synthetic,West,231
103.83,1.3,2026-06-22T21:25:00+08:00,2026-06-22T21:25:00,available_for_hire_region_count_synthetic,Central,776
103.95,1.35,2026-06-22T21:25:00+08:00,2026-06-22T21:25:00,available_for_hire_region_count_synthetic,East,740
103.82,1.42,2026-06-22T21:25:00+08:00,2026-06-22T21:25:00,available_for_hire_region_count_synthetic,North,333
103.88,1.37,2026-06-22T21:25:00+08:00,2026-06-22T21:25:00,available_for_hire_region_count_synthetic,Northeast,366
103.76,1.28,2026-06-22T21:25:00+08:00,2026-06-22T21:25:00,available_for_hire_region_count_synthetic,Other,181
103.7,1.35,2026-06-22T21:25:00+08:00,2026-06-22T21:25:00,available_for_hire_region_count_synthetic,West,236
103.83,1.3,2026-06-22T21:30:00+08:00,2026-06-22T21:30:00,available_for_hire_region_count_synthetic,Central,743
103.95,1.35,2026-06-22T21:30:00+08:00,2026-06-22T21:30:00,available_for_hire_region_count_synthetic,East,771
103.82,1.42,2026-06-22T21:30:00+08:00,2026-06-22T21:30:00,available_for_hire_region_count_synthetic,North,323
103.88,1.37,2026-06-22T21:30:00+08:00,2026-06-22T21:30:00,available_for_hire_region_count_synthetic,Northeast,377
103.76,1.28,2026-06-22T21:30:00+08:00,2026-06-22T21:30:00,available_for_hire_region_count_synthetic,Other,196
103.7,1.35,2026-06-22T21:30:00+08:00,2026-06-22T21:30:00,available_for_hire_region_count_synthetic,West,221
103.83,1.3,2026-06-22T21:35:00+08:00,2026-06-22T21:35:00,available_for_hire_region_count_synthetic,Central,788
103.95,1.35,2026-06-22T21:35:00+08:00,2026-06-22T21:35:00,available_for_hire_region_count_synthetic,East,746
103.82,1.42,2026-06-22T21:35:00+08:00,2026-06-22T21:35:00,available_for_hire_region_count_synthetic,North,316
103.88,1.37,2026-06-22T21:35:00+08:00,2026-06-22T21:35:00,available_for_hire_region_count_synthetic,Northeast,369
103.76,1.28,2026-06-22T21:35:00+08:00,2026-06-22T21:35:00,available_for_hire_region_count_synthetic,Other,175
103.7,1.35,2026-06-22T21:35:00+08:00,2026-06-22T21:35:00,available_for_hire_region_count_synthetic,West,247
103.83,1.3,2026-06-22T21:40:00+08:00,2026-06-22T21:40:00,available_for_hire_region_count_synthetic,Central,835
103.95,1.35,2026-06-22T21:40:00+08:00,2026-06-22T21:40:00,available_for_hire_region_count_synthetic,East,745
103.82,1.42,2026-06-22T21:40:00+08:00,2026-06-22T21:40:00,available_for_hire_region_count_synthetic,North,342
103.88,1.37,2026-06-22T21:40:00+08:00,2026-06-22T21:40:00,available_for_hire_region_count_synthetic,Northeast,375
103.76,1.28,2026-06-22T21:40:00+08:00,2026-06-22T21:40:00,available_for_hire_region_count_synthetic,Other,166
103.7,1.35,2026-06-22T21:40:00+08:00,2026-06-22T21:40:00,available_for_hire_region_count_synthetic,West,271
103.83,1.3,2026-06-22T21:45:00+08:00,2026-06-22T21:45:00,available_for_hire_region_count_synthetic,Central,768
103.95,1.35,2026-06-22T21:45:00+08:00,2026-06-22T21:45:00,available_for_hire_region_count_synthetic,East,696
103.82,1.42,2026-06-22T21:45:00+08:00,2026-06-22T21:45:00,available_for_hire_region_count_synthetic,North,338
103.88,1.37,2026-06-22T21:45:00+08:00,2026-06-22T21:45:00,available_for_hire_region_count_synthetic,Northeast,388
103.76,1.28,2026-06-22T21:45:00+08:00,2026-06-22T21:45:00,available_for_hire_region_count_synthetic,Other,157
103.7,1.35,2026-06-22T21:45:00+08:00,2026-06-22T21:45:00,available_for_hire_region_count_synthetic,West,263
103.83,1.3,2026-06-22T21:50:00+08:00,2026-06-22T21:50:00,available_for_hire_region_count_synthetic,Central,825
103.95,1.35,2026-06-22T21:50:00+08:00,2026-06-22T21:50:00,available_for_hire_region_count_synthetic,East,713
103.82,1.42,2026-06-22T21:50:00+08:00,2026-06-22T21:50:00,available_for_hire_region_count_synthetic,North,330
103.88,1.37,2026-06-22T21:50:00+08:00,2026-06-22T21:50:00,available_for_hire_region_count_synthetic,Northeast,399
103.76,1.28,2026-06-22T21:50:00+08:00,2026-06-22T21:50:00,available_for_hire_region_count_synthetic,Other,156
103.7,1.35,2026-06-22T21:50:00+08:00,2026-06-22T21:50:00,available_for_hire_region_count_synthetic,West,252
103.83,1.3,2026-06-22T21:55:00+08:00,2026-06-22T21:55:00,available_for_hire_region_count_synthetic,Central,777
103.95,1.35,2026-06-22T21:55:00+08:00,2026-06-22T21:55:00,available_for_hire_region_count_synthetic,East,696
103.82,1.42,2026-06-22T21:55:00+08:00,2026-06-22T21:55:00,available_for_hire_region_count_synthetic,North,328
103.88,1.37,2026-06-22T21:55:00+08:00,2026-06-22T21:55:00,available_for_hire_region_count_synthetic,Northeast,386
103.76,1.28,2026-06-22T21:55:00+08:00,2026-06-22T21:55:00,available_for_hire_region_count_synthetic,Other,141
103.7,1.35,2026-06-22T21:55:00+08:00,2026-06-22T21:55:00,available_for_hire_region_count_synthetic,West,258
103.83,1.3,2026-06-22T22:00:00+08:00,2026-06-22T22:00:00,available_for_hire_region_count_synthetic,Central,790
103.95,1.35,2026-06-22T22:00:00+08:00,2026-06-22T22:00:00,available_for_hire_region_count_synthetic,East,689
103.82,1.42,2026-06-22T22:00:00+08:00,2026-06-22T22:00:00,available_for_hire_region_count_synthetic,North,306
103.88,1.37,2026-06-22T22:00:00+08:00,2026-06-22T22:00:00,available_for_hire_region_count_synthetic,Northeast,346
103.76,1.28,2026-06-22T22:00:00+08:00,2026-06-22T22:00:00,available_for_hire_region_count_synthetic,Other,163
103.7,1.35,2026-06-22T22:00:00+08:00,2026-06-22T22:00:00,available_for_hire_region_count_synthetic,West,224
103.83,1.3,2026-06-22T22:05:00+08:00,2026-06-22T22:05:00,available_for_hire_region_count_synthetic,Central,811
103.95,1.35,2026-06-22T22:05:00+08:00,2026-06-22T22:05:00,available_for_hire_region_count_synthetic,East,700
103.82,1.42,2026-06-22T22:05:00+08:00,2026-06-22T22:05:00,available_for_hire_region_count_synthetic,North,322
103.88,1.37,2026-06-22T22:05:00+08:00,2026-06-22T22:05:00,available_for_hire_region_count_synthetic,Northeast,340
103.76,1.28,2026-06-22T22:05:00+08:00,2026-06-22T22:05:00,available_for_hire_region_count_synthetic,Other,138
103.7,1.35,2026-06-22T22:05:00+08:00,2026-06-22T22:05:00,available_for_hire_region_count_synthetic,West,238
103.83,1.3,2026-06-22T22:10:00+08:00,2026-06-22T22:10:00,available_for_hire_region_count_synthetic,Central,807
103.95,1.35,2026-06-22T22:10:00+08:00,2026-06-22T22:10:00,available_for_hire_region_count_synthetic,East,706
103.82,1.42,2026-06-22T22:10:00+08:00,2026-06-22T22:10:00,available_for_hire_region_count_synthetic,North,334
103.88,1.37,2026-06-22T22:10:00+08:00,2026-06-22T22:10:00,available_for_hire_region_count_synthetic,Northeast,368
103.76,1.28,2026-06-22T22:10:00+08:00,2026-06-22T22:10:00,available_for_hire_region_count_synthetic,Other,152
103.7,1.35,2026-06-22T22:10:00+08:00,2026-06-22T22:10:00,available_for_hire_region_count_synthetic,West,232
103.83,1.3,2026-06-22T22:15:00+08:00,2026-06-22T22:15:00,available_for_hire_region_count_synthetic,Central,807
103.95,1.35,2026-06-22T22:15:00+08:00,2026-06-22T22:15:00,available_for_hire_region_count_synthetic,East,728
103.82,1.42,2026-06-22T22:15:00+08:00,2026-06-22T22:15:00,available_for_hire_region_count_synthetic,North,314
103.88,1.37,2026-06-22T22:15:00+08:00,2026-06-22T22:15:00,available_for_hire_region_count_synthetic,Northeast,354
103.76,1.28,2026-06-22T22:15:00+08:00,2026-06-22T22:15:00,available_for_hire_region_count_synthetic,Other,143
103.7,1.35,2026-06-22T22:15:00+08:00,2026-06-22T22:15:00,available_for_hire_region_count_synthetic,West,229
103.83,1.3,2026-06-22T22:20:00+08:00,2026-06-22T22:20:00,available_for_hire_region_count_synthetic,Central,765
103.95,1.35,2026-06-22T22:20:00+08:00,2026-06-22T22:20:00,available_for_hire_region_count_synthetic,East,757
103.82,1.42,2026-06-22T22:20:00+08:00,2026-06-22T22:20:00,available_for_hire_region_count_synthetic,North,316
103.88,1.37,2026-06-22T22:20:00+08:00,2026-06-22T22:20:00,available_for_hire_region_count_synthetic,Northeast,376
103.76,1.28,2026-06-22T22:20:00+08:00,2026-06-22T22:20:00,available_for_hire_region_count_synthetic,Other,155
103.7,1.35,2026-06-22T22:20:00+08:00,2026-06-22T22:20:00,available_for_hire_region_count_synthetic,West,231
103.83,1.3,2026-06-22T22:25:00+08:00,2026-06-22T22:25:00,available_for_hire_region_count_synthetic,Central,792
103.95,1.35,2026-06-22T22:25:00+08:00,2026-06-22T22:25:00,available_for_hire_region_count_synthetic,East,722
103.82,1.42,2026-06-22T22:25:00+08:00,2026-06-22T22:25:00,available_for_hire_region_count_synthetic,North,352
103.88,1.37,2026-06-22T22:25:00+08:00,2026-06-22T22:25:00,available_for_hire_region_count_synthetic,Northeast,366
103.76,1.28,2026-06-22T22:25:00+08:00,2026-06-22T22:25:00,available_for_hire_region_count_synthetic,Other,166
103.7,1.35,2026-06-22T22:25:00+08:00,2026-06-22T22:25:00,available_for_hire_region_count_synthetic,West,239
103.83,1.3,2026-06-22T22:30:00+08:00,2026-06-22T22:30:00,available_for_hire_region_count_synthetic,Central,802
103.95,1.35,2026-06-22T22:30:00+08:00,2026-06-22T22:30:00,available_for_hire_region_count_synthetic,East,733
103.82,1.42,2026-06-22T22:30:00+08:00,2026-06-22T22:30:00,available_for_hire_region_count_synthetic,North,325
103.88,1.37,2026-06-22T22:30:00+08:00,2026-06-22T22:30:00,available_for_hire_region_count_synthetic,Northeast,358
103.76,1.28,2026-06-22T22:30:00+08:00,2026-06-22T22:30:00,available_for_hire_region_count_synthetic,Other,165
103.7,1.35,2026-06-22T22:30:00+08:00,2026-06-22T22:30:00,available_for_hire_region_count_synthetic,West,230
103.83,1.3,2026-06-22T22:35:00+08:00,2026-06-22T22:35:00,available_for_hire_region_count_synthetic,Central,842
103.95,1.35,2026-06-22T22:35:00+08:00,2026-06-22T22:35:00,available_for_hire_region_count_synthetic,East,738
103.82,1.42,2026-06-22T22:35:00+08:00,2026-06-22T22:35:00,available_for_hire_region_count_synthetic,North,316
103.88,1.37,2026-06-22T22:35:00+08:00,2026-06-22T22:35:00,available_for_hire_region_count_synthetic,Northeast,338
103.76,1.28,2026-06-22T22:35:00+08:00,2026-06-22T22:35:00,available_for_hire_region_count_synthetic,Other,163
103.7,1.35,2026-06-22T22:35:00+08:00,2026-06-22T22:35:00,available_for_hire_region_count_synthetic,West,232
103.83,1.3,2026-06-22T22:40:00+08:00,2026-06-22T22:40:00,available_for_hire_region_count_synthetic,Central,851
103.95,1.35,2026-06-22T22:40:00+08:00,2026-06-22T22:40:00,available_for_hire_region_count_synthetic,East,760
103.82,1.42,2026-06-22T22:40:00+08:00,2026-06-22T22:40:00,available_for_hire_region_count_synthetic,North,304
103.88,1.37,2026-06-22T22:40:00+08:00,2026-06-22T22:40:00,available_for_hire_region_count_synthetic,Northeast,356
103.76,1.28,2026-06-22T22:40:00+08:00,2026-06-22T22:40:00,available_for_hire_region_count_synthetic,Other,153
103.7,1.35,2026-06-22T22:40:00+08:00,2026-06-22T22:40:00,available_for_hire_region_count_synthetic,West,231
103.83,1.3,2026-06-22T22:45:00+08:00,2026-06-22T22:45:00,available_for_hire_region_count_synthetic,Central,911
103.95,1.35,2026-06-22T22:45:00+08:00,2026-06-22T22:45:00,available_for_hire_region_count_synthetic,East,740
103.82,1.42,2026-06-22T22:45:00+08:00,2026-06-22T22:45:00,available_for_hire_region_count_synthetic,North,313
103.88,1.37,2026-06-22T22:45:00+08:00,2026-06-22T22:45:00,available_for_hire_region_count_synthetic,Northeast,330
103.76,1.28,2026-06-22T22:45:00+08:00,2026-06-22T22:45:00,available_for_hire_region_count_synthetic,Other,138
103.7,1.35,2026-06-22T22:45:00+08:00,2026-06-22T22:45:00,available_for_hire_region_count_synthetic,West,241
103.83,1.3,2026-06-22T22:50:00+08:00,2026-06-22T22:50:00,available_for_hire_region_count_synthetic,Central,899
103.95,1.35,2026-06-22T22:50:00+08:00,2026-06-22T22:50:00,available_for_hire_region_count_synthetic,East,724
103.82,1.42,2026-06-22T22:50:00+08:00,2026-06-22T22:50:00,available_for_hire_region_count_synthetic,North,310
103.88,1.37,2026-06-22T22:50:00+08:00,2026-06-22T22:50:00,available_for_hire_region_count_synthetic,Northeast,351
103.76,1.28,2026-06-22T22:50:00+08:00,2026-06-22T22:50:00,available_for_hire_region_count_synthetic,Other,163
103.7,1.35,2026-06-22T22:50:00+08:00,2026-06-22T22:50:00,available_for_hire_region_count_synthetic,West,233
103.83,1.3,2026-06-22T22:55:00+08:00,2026-06-22T22:55:00,available_for_hire_region_count_synthetic,Central,931
103.95,1.35,2026-06-22T22:55:00+08:00,2026-06-22T22:55:00,available_for_hire_region_count_synthetic,East,738
103.82,1.42,2026-06-22T22:55:00+08:00,2026-06-22T22:55:00,available_for_hire_region_count_synthetic,North,316
103.88,1.37,2026-06-22T22:55:00+08:00,2026-06-22T22:55:00,available_for_hire_region_count_synthetic,Northeast,329
103.76,1.28,2026-06-22T22:55:00+08:00,2026-06-22T22:55:00,available_for_hire_region_count_synthetic,Other,148
103.7,1.35,2026-06-22T22:55:00+08:00,2026-06-22T22:55:00,available_for_hire_region_count_synthetic,West,228
103.83,1.3,2026-06-22T23:00:00+08:00,2026-06-22T23:00:00,available_for_hire_region_count_synthetic,Central,956
103.95,1.35,2026-06-22T23:00:00+08:00,2026-06-22T23:00:00,available_for_hire_region_count_synthetic,East,719
103.82,1.42,2026-06-22T23:00:00+08:00,2026-06-22T23:00:00,available_for_hire_region_count_synthetic,North,304
103.88,1.37,2026-06-22T23:00:00+08:00,2026-06-22T23:00:00,available_for_hire_region_count_synthetic,Northeast,335
103.76,1.28,2026-06-22T23:00:00+08:00,2026-06-22T23:00:00,available_for_hire_region_count_synthetic,Other,155
103.7,1.35,2026-06-22T23:00:00+08:00,2026-06-22T23:00:00,available_for_hire_region_count_synthetic,West,223
103.83,1.3,2026-06-22T23:05:00+08:00,2026-06-22T23:05:00,available_for_hire_region_count_synthetic,Central,946
103.95,1.35,2026-06-22T23:05:00+08:00,2026-06-22T23:05:00,available_for_hire_region_count_synthetic,East,692
103.82,1.42,2026-06-22T23:05:00+08:00,2026-06-22T23:05:00,available_for_hire_region_count_synthetic,North,297
103.88,1.37,2026-06-22T23:05:00+08:00,2026-06-22T23:05:00,available_for_hire_region_count_synthetic,Northeast,309
103.76,1.28,2026-06-22T23:05:00+08:00,2026-06-22T23:05:00,available_for_hire_region_count_synthetic,Other,157
103.7,1.35,2026-06-22T23:05:00+08:00,2026-06-22T23:05:00,available_for_hire_region_count_synthetic,West,220
103.83,1.3,2026-06-22T23:10:00+08:00,2026-06-22T23:10:00,available_for_hire_region_count_synthetic,Central,887
103.95,1.35,2026-06-22T23:10:00+08:00,2026-06-22T23:10:00,available_for_hire_region_count_synthetic,East,662
103.82,1.42,2026-06-22T23:10:00+08:00,2026-06-22T23:10:00,available_for_hire_region_count_synthetic,North,306
103.88,1.37,2026-06-22T23:10:00+08:00,2026-06-22T23:10:00,available_for_hire_region_count_synthetic,Northeast,320
103.76,1.28,2026-06-22T23:10:00+08:00,2026-06-22T23:10:00,available_for_hire_region_count_synthetic,Other,134
103.7,1.35,2026-06-22T23:10:00+08:00,2026-06-22T23:10:00,available_for_hire_region_count_synthetic,West,217
103.83,1.3,2026-06-22T23:15:00+08:00,2026-06-22T23:15:00,available_for_hire_region_count_synthetic,Central,924
103.95,1.35,2026-06-22T23:15:00+08:00,2026-06-22T23:15:00,available_for_hire_region_count_synthetic,East,645
103.82,1.42,2026-06-22T23:15:00+08:00,2026-06-22T23:15:00,available_for_hire_region_count_synthetic,North,275
103.88,1.37,2026-06-22T23:15:00+08:00,2026-06-22T23:15:00,available_for_hire_region_count_synthetic,Northeast,334
103.76,1.28,2026-06-22T23:15:00+08:00,2026-06-22T23:15:00,available_for_hire_region_count_synthetic,Other,130
103.7,1.35,2026-06-22T23:15:00+08:00,2026-06-22T23:15:00,available_for_hire_region_count_synthetic,West,198
103.83,1.3,2026-06-22T23:20:00+08:00,2026-06-22T23:20:00,available_for_hire_region_count_synthetic,Central,894
103.95,1.35,2026-06-22T23:20:00+08:00,2026-06-22T23:20:00,available_for_hire_region_count_synthetic,East,648
103.82,1.42,2026-06-22T23:20:00+08:00,2026-06-22T23:20:00,available_for_hire_region_count_synthetic,North,273
